200	558
2	1
2	1
5	3
3	2
4	2
2	1
2	1
4	3
4	3
5	3
3	2
4	2
5	3
2	1
2	1
4	2
4	3
2	1
3	2
2	1
3	2
4	3
4	2
5	3
5	3
4	2
2	1
4	2
3	2
4	3
5	3
5	3
3	1
2	1
4	3
3	1
4	2
5	3
5	3
3	2
2	1
5	3
4	3
5	3
4	2
2	1
4	2
5	3
3	1
3	2
5	3
3	2
2	1
3	1
3	2
2	1
3	2
5	3
5	3
2	1
5	3
4	2
4	2
3	1
5	3
3	2
3	1
2	1
5	3
2	1
4	2
3	2
3	1
5	3
4	2
3	2
5	3
2	1
5	3
5	3
5	3
2	1
2	1
4	3
5	3
4	2
4	3
4	3
5	3
5	3
2	1
3	1
3	2
4	2
4	2
5	3
3	2
5	3
3	1
3	2
4	2
3	2
3	1
2	1
2	1
4	2
5	3
2	1
4	2
3	2
5	3
4	3
4	2
5	3
4	2
5	3
2	1
2	1
4	3
2	1
2	1
3	1
2	1
3	2
2	1
4	3
5	3
2	1
2	1
3	1
5	3
4	2
2	1
4	3
3	2
3	2
3	2
2	1
4	2
5	3
4	2
5	3
4	2
2	1
5	3
3	2
2	1
4	2
3	1
3	2
3	2
5	3
2	1
2	1
3	1
4	2
2	1
4	2
4	2
5	3
2	1
3	2
3	2
2	1
2	1
5	3
3	2
2	1
5	3
3	2
2	1
5	3
2	1
2	1
2	1
3	2
3	1
2	1
5	3
3	2
3	2
3	2
5	3
5	3
4	2
2	1
4	3
5	3
3	1
5	3
3	2
4	2
4	2
5	3
5	3
3	2
5	3
4	2
3	2
5	3
1	50	490
50	1	491
1	66	137
66	1	138
1	62	1771
62	1	1772
1	82	416
82	1	416
1	51	202
51	1	202
1	104	433
104	1	434
1	10	1202
10	1	1203
1	28	152
28	1	153
1	75	419
75	1	420
1	195	62
195	1	63
1	197	417
197	1	417
2	198	266
198	2	267
2	138	74
138	2	75
2	19	1238
19	2	1239
2	127	372
127	2	373
2	12	188
12	2	189
2	38	477
38	2	477
2	184	53
184	2	53
2	130	416
130	2	416
2	174	370
174	2	371
2	173	421
173	2	422
2	16	292
16	2	293
2	190	367
190	2	367
2	135	464
135	2	465
2	59	67
59	2	67
2	181	142
181	2	142
2	54	887
54	2	887
2	107	149
107	2	150
3	96	361
96	3	361
3	36	211
36	3	211
3	4	86
4	3	86
3	149	352
149	3	353
3	146	116
146	3	116
3	159	104
159	3	104
3	17	277
17	3	277
3	124	408
124	3	408
3	128	278
128	3	278
3	129	349
129	3	349
4	45	251
45	4	252
4	123	117
123	4	117
4	150	424
150	4	425
4	133	206
133	4	206
4	183	84
183	4	85
4	73	412
73	4	413
4	22	192
22	4	192
4	52	366
52	4	367
4	110	469
110	4	469
4	65	250
65	4	250
4	29	274
29	4	275
4	176	160
176	4	160
4	77	485
77	4	485
4	55	398
55	4	398
4	92	366
92	4	366
4	71	482
71	4	483
4	6	1366
6	4	1367
4	80	127
80	4	127
5	142	474
142	5	475
5	191	474
191	5	475
5	67	477
67	5	477
5	101	184
101	5	184
5	164	486
164	5	486
5	18	303
18	5	303
5	166	492
166	5	493
5	39	348
39	5	349
5	139	398
139	5	398
5	17	62
17	5	62
5	62	689
62	5	689
5	158	2136
158	5	2136
5	45	429
45	5	429
5	78	292
78	5	292
5	9	1443
9	5	1443
5	168	144
168	5	145
5	56	230
56	5	230
5	81	2141
81	5	2141
6	11	481
11	6	482
6	105	259
105	6	260
6	14	293
14	6	294
6	169	72
169	6	72
6	160	162
160	6	162
6	84	149
84	6	149
6	9	1892
9	6	1893
7	151	480
151	7	481
7	118	85
118	7	85
7	114	2404
114	7	2405
7	106	494
106	7	494
7	132	466
132	7	467
7	33	454
33	7	455
7	68	372
68	7	372
8	193	105
193	8	106
8	109	2650
109	8	2650
8	98	304
98	8	304
8	12	160
12	8	160
8	61	79
61	8	80
8	192	187
192	8	188
8	178	362
178	8	362
8	97	3109
97	8	3110
8	120	303
120	8	303
8	16	288
16	8	288
8	179	498
179	8	498
8	170	460
170	8	461
8	76	191
76	8	192
8	56	229
56	8	230
8	45	358
45	8	358
8	30	347
30	8	347
8	177	161
177	8	162
9	76	301
76	9	302
9	175	85
175	9	85
9	18	138
18	9	139
9	80	124
80	9	125
9	171	432
171	9	432
9	125	424
125	9	425
9	189	427
189	9	428
10	22	382
22	10	382
10	39	465
39	10	466
10	44	394
44	10	394
10	67	368
67	10	369
10	60	253
60	10	253
10	140	415
140	10	416
10	27	94
27	10	94
10	152	263
152	10	264
10	80	70
80	10	70
10	30	351
30	10	351
10	156	471
156	10	472
10	180	146
180	10	146
10	29	410
29	10	411
10	98	55
98	10	56
10	61	329
61	10	329
10	90	188
90	10	189
10	116	246
116	10	247
10	172	219
172	10	220
11	39	346
39	11	346
11	95	494
95	11	495
11	154	122
154	11	122
11	66	105
66	11	105
11	83	485
83	11	485
11	186	490
186	11	490
11	144	75
144	11	75
11	28	272
28	11	272
11	147	102
147	11	102
11	163	463
163	11	464
11	188	374
188	11	374
11	99	310
99	11	310
11	35	445
35	11	445
11	24	368
24	11	369
11	37	386
37	11	387
11	40	3481
40	11	3481
12	69	486
69	12	487
12	36	214
36	12	215
12	67	172
67	12	173
12	79	383
79	12	384
12	42	100
42	12	100
12	88	381
88	12	381
12	35	233
35	12	233
12	31	1672
31	12	1672
12	157	346
157	12	347
12	102	417
102	12	417
12	121	375
121	12	376
12	199	457
199	12	458
13	34	112
34	13	112
13	69	390
69	13	391
13	41	391
41	13	391
13	21	450
21	13	451
13	58	425
58	13	425
13	141	56
141	13	57
13	32	152
32	13	153
13	167	2020
167	13	2021
13	49	132
49	13	133
13	66	406
66	13	407
13	23	500
23	13	501
13	148	2538
148	13	2539
13	25	1969
25	13	1969
13	122	648
122	13	648
13	108	3623
108	13	3624
13	92	489
92	13	490
13	165	229
165	13	229
14	90	858
90	14	858
14	99	303
99	14	303
14	58	147
58	14	147
14	100	336
100	14	337
14	161	496
161	14	497
15	37	468
37	15	469
15	143	177
143	15	178
15	17	77
17	15	78
15	119	312
119	15	313
15	86	109
86	15	110
15	33	335
33	15	336
15	98	452
98	15	453
15	25	482
25	15	482
15	155	301
155	15	301
15	53	109
53	15	110
15	60	325
60	15	326
15	136	451
136	15	451
15	18	395
18	15	395
15	72	205
72	15	205
15	187	457
187	15	457
16	58	145
58	16	145
16	137	489
137	16	489
16	65	439
65	16	440
17	57	481
57	17	481
17	33	506
33	17	506
17	126	124
126	17	125
17	182	1252
182	17	1252
17	50	409
50	17	409
17	194	428
194	17	429
17	55	450
55	17	451
17	39	428
39	17	429
17	83	408
83	17	409
18	85	470
85	18	471
18	34	478
34	18	479
18	99	289
99	18	290
18	200	343
200	18	344
18	52	1004
52	18	1004
18	111	269
111	18	270
18	96	253
96	18	253
18	87	145
87	18	145
18	64	483
64	18	483
19	35	354
35	19	354
19	92	350
92	19	350
19	55	56
55	19	56
19	117	313
117	19	313
19	81	183
81	19	183
19	40	56
40	19	57
19	91	303
91	19	303
19	50	489
50	19	489
19	46	370
46	19	371
19	153	112
153	19	112
19	48	360
48	19	360
19	87	82
87	19	83
19	43	437
43	19	437
19	196	490
196	19	490
20	42	451
42	20	452
20	77	207
77	20	208
20	34	125
34	20	125
20	115	294
115	20	295
20	162	444
162	20	444
20	103	157
103	20	158
20	94	276
94	20	277
20	100	394
100	20	394
20	112	338
112	20	339
20	86	470
86	20	470
20	98	66
98	20	66
20	48	136
48	20	137
20	145	468
145	20	469
20	29	156
29	20	157
20	46	281
46	20	281
20	97	370
97	20	371
20	134	99
134	20	99
20	55	422
55	20	423
20	95	383
95	20	384
