1000	10822
2	2
2	2
5	5
3	3
4	4
2	2
2	2
4	4
4	4
5	5
3	3
4	4
5	5
2	2
2	2
4	4
4	4
2	2
3	3
2	2
3	3
4	4
4	4
5	5
5	5
4	4
2	2
4	4
3	3
4	4
5	5
5	5
3	3
2	2
4	4
3	3
4	4
5	5
5	5
3	3
2	2
5	5
4	4
5	5
4	4
2	2
4	4
5	5
3	3
3	3
5	5
3	3
2	2
3	3
3	3
2	2
3	3
5	5
5	5
2	2
5	5
4	4
4	4
3	3
5	5
3	3
3	3
2	2
5	5
2	2
4	4
3	3
3	3
5	5
4	4
3	3
5	5
2	2
5	5
5	5
5	5
2	2
2	2
4	4
5	5
4	4
4	4
4	4
5	5
5	5
2	2
3	3
3	3
4	4
4	4
5	5
3	3
5	5
3	3
3	3
4	4
3	3
3	3
2	2
2	2
4	4
5	5
2	2
4	4
3	3
5	5
4	4
4	4
5	5
4	4
5	5
2	2
2	2
4	4
2	2
2	2
3	3
2	2
3	3
2	2
4	4
5	5
2	2
2	2
3	3
5	5
4	4
2	2
4	4
3	3
3	3
3	3
2	2
4	4
5	5
4	4
5	5
4	4
2	2
5	5
3	3
2	2
4	4
3	3
3	3
3	3
5	5
2	2
2	2
3	3
4	4
2	2
4	4
4	4
5	5
2	2
3	3
3	3
2	2
2	2
5	5
3	3
2	2
5	5
3	3
2	2
5	5
2	2
2	2
2	2
3	3
3	3
2	2
5	5
3	3
3	3
3	3
5	5
5	5
4	4
2	2
4	4
5	5
3	3
5	5
3	3
4	4
4	4
5	5
5	5
3	3
5	5
4	4
3	3
5	5
4	4
4	4
5	5
5	5
5	5
3	3
4	4
4	4
2	2
3	3
4	4
5	5
3	3
4	4
5	5
4	4
5	5
4	4
4	4
2	2
5	5
4	4
3	3
2	2
4	4
3	3
4	4
4	4
2	2
5	5
5	5
5	5
4	4
2	2
3	3
5	5
2	2
3	3
3	3
4	4
5	5
3	3
3	3
5	5
3	3
2	2
5	5
2	2
4	4
4	4
2	2
2	2
5	5
4	4
3	3
3	3
4	4
4	4
2	2
5	5
4	4
5	5
2	2
2	2
5	5
4	4
2	2
2	2
2	2
3	3
5	5
5	5
3	3
3	3
4	4
3	3
5	5
5	5
3	3
3	3
2	2
2	2
2	2
5	5
2	2
5	5
2	2
3	3
4	4
2	2
5	5
2	2
5	5
3	3
2	2
2	2
2	2
4	4
4	4
5	5
4	4
5	5
4	4
4	4
2	2
4	4
2	2
3	3
4	4
2	2
5	5
4	4
4	4
4	4
3	3
4	4
2	2
2	2
3	3
5	5
5	5
4	4
4	4
3	3
2	2
4	4
3	3
4	4
4	4
3	3
3	3
3	3
3	3
3	3
3	3
3	3
3	3
2	2
3	3
3	3
4	4
4	4
4	4
4	4
4	4
5	5
3	3
5	5
3	3
3	3
4	4
4	4
3	3
4	4
5	5
2	2
4	4
3	3
4	4
4	4
5	5
2	2
3	3
4	4
4	4
5	5
3	3
5	5
2	2
5	5
4	4
3	3
5	5
2	2
2	2
4	4
4	4
3	3
4	4
5	5
5	5
4	4
3	3
5	5
2	2
2	2
3	3
2	2
2	2
5	5
5	5
4	4
3	3
2	2
4	4
4	4
2	2
4	4
3	3
2	2
3	3
4	4
4	4
4	4
4	4
3	3
5	5
3	3
4	4
3	3
2	2
2	2
4	4
5	5
2	2
2	2
2	2
2	2
4	4
3	3
2	2
3	3
3	3
4	4
3	3
2	2
3	3
5	5
4	4
4	4
4	4
3	3
2	2
5	5
4	4
2	2
5	5
2	2
3	3
3	3
4	4
4	4
4	4
4	4
2	2
2	2
5	5
2	2
3	3
4	4
4	4
2	2
4	4
5	5
3	3
5	5
5	5
3	3
3	3
3	3
5	5
5	5
2	2
5	5
4	4
3	3
3	3
4	4
2	2
2	2
2	2
4	4
2	2
2	2
4	4
3	3
2	2
4	4
3	3
5	5
2	2
5	5
2	2
2	2
3	3
5	5
5	5
3	3
3	3
5	5
3	3
4	4
4	4
4	4
5	5
2	2
2	2
2	2
4	4
4	4
4	4
3	3
2	2
2	2
4	4
2	2
4	4
2	2
2	2
4	4
2	2
5	5
3	3
4	4
5	5
2	2
4	4
4	4
3	3
2	2
3	3
4	4
5	5
2	2
3	3
5	5
3	3
3	3
3	3
4	4
2	2
2	2
3	3
5	5
5	5
3	3
2	2
2	2
4	4
2	2
4	4
2	2
5	5
3	3
3	3
3	3
4	4
4	4
5	5
5	5
5	5
4	4
3	3
5	5
4	4
3	3
4	4
3	3
3	3
2	2
2	2
3	3
3	3
3	3
2	2
2	2
5	5
4	4
4	4
5	5
2	2
4	4
3	3
3	3
2	2
3	3
2	2
5	5
3	3
2	2
3	3
4	4
3	3
2	2
5	5
2	2
5	5
5	5
2	2
4	4
2	2
3	3
3	3
4	4
5	5
5	5
4	4
3	3
5	5
4	4
2	2
2	2
2	2
5	5
2	2
4	4
5	5
2	2
2	2
2	2
4	4
4	4
3	3
3	3
4	4
3	3
2	2
2	2
3	3
3	3
5	5
5	5
3	3
2	2
4	4
2	2
5	5
4	4
5	5
3	3
2	2
4	4
3	3
3	3
5	5
5	5
5	5
5	5
3	3
2	2
5	5
4	4
3	3
5	5
4	4
5	5
4	4
4	4
2	2
5	5
5	5
2	2
2	2
3	3
2	2
2	2
4	4
2	2
4	4
5	5
4	4
4	4
4	4
4	4
2	2
2	2
4	4
3	3
2	2
2	2
5	5
2	2
3	3
4	4
2	2
2	2
4	4
5	5
4	4
2	2
4	4
5	5
5	5
3	3
4	4
5	5
5	5
4	4
4	4
4	4
3	3
2	2
5	5
4	4
3	3
4	4
4	4
4	4
2	2
4	4
4	4
4	4
3	3
4	4
4	4
3	3
2	2
4	4
4	4
2	2
2	2
4	4
3	3
2	2
2	2
2	2
3	3
4	4
4	4
4	4
5	5
5	5
4	4
3	3
4	4
4	4
3	3
3	3
3	3
4	4
4	4
3	3
4	4
3	3
4	4
4	4
5	5
2	2
3	3
4	4
5	5
5	5
4	4
5	5
4	4
2	2
2	2
5	5
3	3
4	4
2	2
5	5
3	3
5	5
3	3
5	5
4	4
2	2
3	3
4	4
3	3
2	2
5	5
2	2
3	3
3	3
3	3
5	5
3	3
3	3
2	2
4	4
3	3
2	2
2	2
5	5
5	5
3	3
3	3
5	5
2	2
2	2
2	2
2	2
3	3
3	3
5	5
3	3
3	3
4	4
3	3
2	2
5	5
5	5
5	5
5	5
5	5
2	2
4	4
2	2
5	5
4	4
5	5
3	3
5	5
4	4
3	3
5	5
4	4
5	5
3	3
4	4
4	4
5	5
3	3
2	2
4	4
4	4
5	5
2	2
4	4
5	5
3	3
2	2
2	2
3	3
2	2
4	4
4	4
5	5
5	5
5	5
4	4
5	5
5	5
3	3
2	2
3	3
3	3
4	4
2	2
2	2
2	2
3	3
4	4
2	2
3	3
5	5
4	4
4	4
5	5
3	3
5	5
5	5
3	3
2	2
3	3
3	3
3	3
3	3
4	4
5	5
3	3
2	2
2	2
2	2
5	5
3	3
2	2
5	5
5	5
2	2
2	2
2	2
3	3
4	4
3	3
4	4
3	3
3	3
3	3
4	4
3	3
2	2
4	4
5	5
4	4
3	3
5	5
5	5
5	5
3	3
2	2
3	3
4	4
4	4
4	4
5	5
3	3
3	3
3	3
3	3
4	4
2	2
3	3
4	4
5	5
3	3
2	2
4	4
2	2
5	5
3	3
4	4
3	3
3	3
3	3
5	5
2	2
4	4
2	2
3	3
3	3
2	2
5	5
4	4
2	2
5	5
4	4
3	3
3	3
3	3
4	4
4	4
5	5
2	2
3	3
3	3
2	2
2	2
2	2
4	4
5	5
3	3
5	5
3	3
2	2
3	3
5	5
4	4
3	3
3	3
4	4
5	5
3	3
2	2
3	3
4	4
4	4
5	5
2	2
2	2
4	4
5	5
4	4
4	4
5	5
2	2
5	5
2	2
5	5
4	4
3	3
4	4
4	4
5	5
5	5
4	4
4	4
4	4
3	3
4	4
4	4
3	3
5	5
3	3
5	5
3	3
5	5
2	2
3	3
5	5
5	5
3	3
4	4
4	4
5	5
5	5
4	4
2	2
1	588	3266
588	1	3266
1	254	4794
254	1	4795
1	728	1599
728	1	1600
1	402	2054
402	1	2054
1	647	4127
647	1	4128
1	707	4596
707	1	4597
1	791	4857
791	1	4857
1	968	1682
968	1	1682
1	403	3777
403	1	3778
1	534	1922
534	1	1923
1	74	2014
74	1	2015
1	954	3027
954	1	3028
1	690	4084
690	1	4085
1	844	2220
844	1	2220
1	272	2196
272	1	2196
1	405	3313
405	1	3314
1	479	3839
479	1	3839
1	414	4805
414	1	4806
1	753	497
753	1	498
1	397	1875
397	1	1876
2	253	3924
253	2	3924
2	918	3750
918	2	3750
2	627	4863
627	2	4864
2	662	3646
662	2	3646
2	450	4547
450	2	4548
2	296	4017
296	2	4018
2	714	2350
714	2	2351
2	230	4492
230	2	4492
2	595	2922
595	2	2922
2	359	2478
359	2	2479
2	101	1712
101	2	1713
2	596	51
596	2	52
2	185	2273
185	2	2274
2	973	3682
973	2	3683
2	115	3441
115	2	3441
2	781	2861
781	2	2862
2	835	3367
835	2	3367
2	856	4839
856	2	4840
2	128	1087
128	2	1088
2	688	2192
688	2	2193
3	796	4595
796	3	4595
3	628	4692
628	3	4692
3	726	2176
726	3	2177
3	961	2322
961	3	2322
3	351	298
351	3	298
3	986	2929
986	3	2929
3	317	240
317	3	240
3	874	152
874	3	152
3	79	2538
79	3	2538
3	485	3965
485	3	3965
3	754	4876
754	3	4876
3	259	4045
259	3	4045
3	429	1923
429	3	1923
3	442	1535
442	3	1535
3	587	558
587	3	559
3	729	4585
729	3	4585
3	412	4011
412	3	4011
3	939	4264
939	3	4265
3	177	3744
177	3	3745
3	204	3068
204	3	3069
4	404	1262
404	4	1263
4	274	4583
274	4	4584
4	168	3898
168	4	3899
4	233	3452
233	4	3452
4	980	1881
980	4	1881
4	299	989
299	4	990
4	785	4594
785	4	4594
4	282	3783
282	4	3784
4	629	4827
629	4	4828
4	68	872
68	4	872
4	401	4337
401	4	4337
4	240	3803
240	4	3804
4	986	4266
986	4	4266
4	804	4538
804	4	4538
4	849	3868
849	4	3869
4	708	4968
708	4	4968
4	979	4297
979	4	4297
4	35	4552
35	4	4553
4	477	792
477	4	793
4	895	3591
895	4	3592
5	920	3827
920	5	3827
5	697	4315
697	5	4316
5	841	4147
841	5	4147
5	305	3579
305	5	3580
5	135	2210
135	5	2211
5	474	4598
474	5	4598
5	502	2173
502	5	2173
5	914	2041
914	5	2041
5	517	1613
517	5	1614
5	492	2128
492	5	2128
5	899	3695
899	5	3695
5	188	3582
188	5	3582
5	903	4416
903	5	4417
5	41	1943
41	5	1944
5	626	4079
626	5	4080
5	434	3539
434	5	3539
5	582	4896
582	5	4896
5	321	4433
321	5	4434
5	809	854
809	5	855
5	731	3614
731	5	3614
6	959	4962
959	6	4962
6	44	4433
44	6	4433
6	826	2787
826	6	2787
6	949	849
949	6	849
6	317	3842
317	6	3842
6	532	451
532	6	451
6	368	158
368	6	158
6	682	1000
682	6	1000
6	24	4720
24	6	4720
6	167	1715
167	6	1716
6	827	4017
827	6	4018
6	54	115
54	6	116
6	804	4869
804	6	4869
6	77	4288
77	6	4288
6	649	2853
649	6	2853
6	209	4485
209	6	4486
6	401	1638
401	6	1638
6	849	3826
849	6	3826
6	969	1245
969	6	1246
6	135	4034
135	6	4034
7	32	3292
32	7	3292
7	892	2263
892	7	2263
7	378	2286
378	7	2286
7	65	564
65	7	565
7	705	3708
705	7	3708
7	500	2187
500	7	2187
7	310	4985
310	7	4985
7	424	2439
424	7	2439
7	396	2769
396	7	2769
7	888	3012
888	7	3012
7	146	4081
146	7	4082
7	169	695
169	7	696
7	516	4043
516	7	4043
7	537	880
537	7	881
7	55	1039
55	7	1040
7	216	4996
216	7	4997
7	465	3876
465	7	3876
7	139	1871
139	7	1871
7	935	3967
935	7	3968
7	795	369
795	7	370
8	803	2595
803	8	2596
8	596	2706
596	8	2706
8	569	350
569	8	350
8	673	4313
673	8	4314
8	223	4087
223	8	4087
8	740	1952
740	8	1953
8	414	1582
414	8	1582
8	291	3795
291	8	3795
8	174	3236
174	8	3236
8	591	3566
591	8	3567
8	64	1589
64	8	1589
8	909	3608
909	8	3609
8	84	4744
84	8	4745
8	402	2708
402	8	2708
8	312	1290
312	8	1290
8	119	4658
119	8	4658
8	636	1405
636	8	1405
8	599	974
599	8	974
8	552	1046
552	8	1046
8	224	2789
224	8	2790
9	879	4912
879	9	4913
9	480	4652
480	9	4653
9	244	4786
244	9	4786
9	669	717
669	9	717
9	831	4023
831	9	4023
9	784	4332
784	9	4333
9	224	4697
224	9	4698
9	523	4010
523	9	4011
9	208	4379
208	9	4379
9	326	1775
326	9	1775
9	123	4836
123	9	4836
9	984	2379
984	9	2380
9	675	4274
675	9	4274
9	227	2419
227	9	2420
9	242	4593
242	9	4593
9	329	1040
329	9	1041
9	690	4712
690	9	4713
9	430	4617
430	9	4618
9	41	4812
41	9	4813
9	949	4776
949	9	4776
10	687	2586
687	10	2586
10	649	2677
649	10	2677
10	886	4646
886	10	4646
10	475	1050
475	10	1051
10	722	3213
722	10	3213
10	218	4900
218	10	4900
10	530	4554
530	10	4555
10	803	2964
803	10	2964
10	736	3294
736	10	3295
10	821	1499
821	10	1500
10	559	3686
559	10	3686
10	985	3433
985	10	3433
10	630	2268
630	10	2268
10	220	1298
220	10	1298
10	962	3397
962	10	3397
10	62	2284
62	10	2285
10	876	4418
876	10	4418
10	839	3544
839	10	3544
10	759	3982
759	10	3982
10	71	1814
71	10	1815
11	739	4409
739	11	4409
11	344	4234
344	11	4234
11	944	850
944	11	850
11	546	1226
546	11	1226
11	587	3140
587	11	3141
11	578	3411
578	11	3411
11	790	3783
790	11	3783
11	839	218
839	11	219
11	619	2361
619	11	2362
11	101	3076
101	11	3077
11	416	2255
416	11	2256
11	431	4176
431	11	4176
11	498	694
498	11	695
11	664	3781
664	11	3782
11	444	995
444	11	996
11	504	1033
504	11	1034
11	387	3813
387	11	3814
11	815	4934
815	11	4935
11	589	3807
589	11	3808
11	510	3768
510	11	3768
12	302	4559
302	12	4560
12	415	4660
415	12	4661
12	334	4940
334	12	4941
12	667	305
667	12	306
12	414	4061
414	12	4062
12	809	4965
809	12	4965
12	610	2477
610	12	2478
12	346	1677
346	12	1677
12	434	2495
434	12	2496
12	781	4670
781	12	4671
12	321	3582
321	12	3582
12	989	1473
989	12	1473
12	780	4790
780	12	4791
12	883	901
883	12	901
12	234	3679
234	12	3679
12	777	4368
777	12	4368
12	229	4519
229	12	4520
12	864	4513
864	12	4514
12	726	4320
726	12	4320
12	790	3437
790	12	3437
13	589	4838
589	13	4839
13	856	2937
856	13	2937
13	181	1208
181	13	1208
13	594	2662
594	13	2662
13	922	4784
922	13	4785
13	577	4919
577	13	4919
13	182	3175
182	13	3175
13	774	3078
774	13	3079
13	476	2804
476	13	2805
13	906	3395
906	13	3395
13	596	4222
596	13	4223
13	852	3754
852	13	3754
13	257	208
257	13	209
13	723	450
723	13	451
13	19	2484
19	13	2484
13	43	4633
43	13	4634
13	739	675
739	13	676
13	754	4989
754	13	4990
13	92	2598
92	13	2598
13	938	4174
938	13	4175
14	730	4963
730	14	4963
14	575	1421
575	14	1421
14	687	1518
687	14	1519
14	713	3382
713	14	3383
14	736	3891
736	14	3892
14	48	3612
48	14	3612
14	364	4059
364	14	4059
14	619	4198
619	14	4199
14	784	3085
784	14	3086
14	768	4438
768	14	4439
14	459	1783
459	14	1784
14	360	4508
360	14	4509
14	526	4918
526	14	4918
14	836	4361
836	14	4361
14	133	2753
133	14	2754
14	56	4361
56	14	4361
14	805	4981
805	14	4981
14	609	4923
609	14	4924
14	338	3263
338	14	3263
14	146	4113
146	14	4114
15	665	4856
665	15	4857
15	714	2967
714	15	2968
15	477	892
477	15	892
15	618	4860
618	15	4860
15	141	4764
141	15	4764
15	231	4145
231	15	4145
15	817	806
817	15	806
15	607	3136
607	15	3136
15	341	1952
341	15	1952
15	562	1727
562	15	1727
15	890	3382
890	15	3383
15	208	322
208	15	322
15	821	4521
821	15	4521
15	129	2800
129	15	2801
15	71	1363
71	15	1363
15	726	3743
726	15	3743
15	926	4711
926	15	4712
15	858	3537
858	15	3538
15	106	4526
106	15	4527
15	92	1900
92	15	1900
16	301	2220
301	16	2221
16	631	1648
631	16	1649
16	452	4747
452	16	4748
16	224	4184
224	16	4184
16	174	4521
174	16	4522
16	871	1951
871	16	1952
16	336	3344
336	16	3345
16	374	2191
374	16	2191
16	798	4904
798	16	4904
16	430	3992
430	16	3992
16	426	835
426	16	835
16	874	3947
874	16	3948
16	679	1537
679	16	1538
16	538	4610
538	16	4610
16	504	2368
504	16	2369
16	694	194
694	16	194
16	552	4263
552	16	4263
16	206	3589
206	16	3589
16	263	3937
263	16	3937
16	204	3647
204	16	3648
17	247	4800
247	17	4801
17	256	2820
256	17	2820
17	336	720
336	17	721
17	595	4872
595	17	4873
17	131	501
131	17	501
17	685	4389
685	17	4390
17	805	1257
805	17	1257
17	476	1333
476	17	1334
17	644	2380
644	17	2380
17	83	1375
83	17	1375
17	284	3645
284	17	3646
17	196	4491
196	17	4491
17	211	4812
211	17	4812
17	964	3384
964	17	3384
17	697	4006
697	17	4006
17	265	4770
265	17	4771
17	383	3015
383	17	3016
17	706	4834
706	17	4835
17	323	3530
323	17	3531
17	735	4610
735	17	4611
18	261	1388
261	18	1388
18	276	2847
276	18	2848
18	605	2999
605	18	3000
18	60	1969
60	18	1969
18	337	1473
337	18	1473
18	889	3934
889	18	3935
18	354	2909
354	18	2910
18	475	4595
475	18	4596
18	820	1873
820	18	1874
18	867	4621
867	18	4622
18	353	180
353	18	181
18	600	3650
600	18	3651
18	391	2319
391	18	2320
18	449	887
449	18	888
18	265	3208
265	18	3209
18	831	3367
831	18	3368
18	443	77
443	18	77
18	814	2664
814	18	2665
18	244	1480
244	18	1481
18	417	1119
417	18	1119
19	904	1424
904	19	1424
19	347	496
347	19	497
19	881	4905
881	19	4906
19	952	1297
952	19	1298
19	936	940
936	19	940
19	855	1711
855	19	1711
19	942	888
942	19	889
19	319	1122
319	19	1123
19	223	663
223	19	663
19	687	3897
687	19	3897
19	670	4820
670	19	4820
19	190	4154
190	19	4154
19	176	4968
176	19	4969
19	317	1498
317	19	1499
19	508	688
508	19	689
19	891	2092
891	19	2092
19	147	821
147	19	822
19	897	378
897	19	378
19	946	3147
946	19	3147
20	399	4361
399	20	4362
20	519	2924
519	20	2925
20	663	4533
663	20	4533
20	887	2676
887	20	2676
20	416	3910
416	20	3911
20	349	3412
349	20	3413
20	856	4742
856	20	4743
20	363	4649
363	20	4650
20	758	4327
758	20	4328
20	669	4278
669	20	4278
20	927	4868
927	20	4869
20	314	4476
314	20	4477
20	74	3762
74	20	3762
20	299	96
299	20	97
20	992	4603
992	20	4604
20	687	4423
687	20	4423
20	223	4725
223	20	4726
20	945	4814
945	20	4815
20	720	3975
720	20	3976
20	79	4936
79	20	4936
21	893	3083
893	21	3083
21	454	4917
454	21	4918
21	585	3310
585	21	3310
21	254	4404
254	21	4404
21	688	3337
688	21	3338
21	687	4463
687	21	4463
21	249	1921
249	21	1922
21	583	2343
583	21	2344
21	542	3827
542	21	3827
21	50	3793
50	21	3794
21	984	3757
984	21	3757
21	111	2010
111	21	2010
21	37	361
37	21	362
21	609	4104
609	21	4105
21	32	4862
32	21	4862
21	914	616
914	21	616
21	715	4032
715	21	4032
21	49	1727
49	21	1728
21	915	3300
915	21	3301
21	264	4803
264	21	4803
22	424	1734
424	22	1735
22	826	858
826	22	858
22	917	4062
917	22	4063
22	688	3171
688	22	3172
22	462	2953
462	22	2953
22	780	4440
780	22	4440
22	699	3378
699	22	3378
22	632	837
632	22	837
22	246	4300
246	22	4301
22	139	3310
139	22	3311
22	250	2235
250	22	2235
22	975	2039
975	22	2040
22	248	3993
248	22	3994
22	374	3893
374	22	3893
22	213	3635
213	22	3636
22	85	199
85	22	199
22	50	1719
50	22	1719
22	654	4204
654	22	4204
22	561	3506
561	22	3507
22	319	3788
319	22	3788
23	937	3017
937	23	3017
23	201	4982
201	23	4982
23	271	240
271	23	240
23	137	3976
137	23	3976
23	778	3478
778	23	3479
23	188	3038
188	23	3038
23	61	2946
61	23	2947
23	787	2255
787	23	2256
23	356	4537
356	23	4538
23	577	4153
577	23	4154
23	83	2838
83	23	2839
23	514	3785
514	23	3786
23	46	1996
46	23	1997
23	221	1620
221	23	1621
23	921	3586
921	23	3586
23	596	3851
596	23	3851
23	202	4871
202	23	4871
23	445	4563
445	23	4564
23	241	3881
241	23	3882
23	74	3057
74	23	3058
24	289	2368
289	24	2369
24	83	600
83	24	600
24	929	4487
929	24	4488
24	1000	3898
1000	24	3898
24	572	4463
572	24	4464
24	918	4082
918	24	4082
24	452	317
452	24	318
24	239	3522
239	24	3522
24	923	4070
923	24	4071
24	575	1931
575	24	1931
24	499	4227
499	24	4227
24	96	3912
96	24	3912
24	885	1059
885	24	1059
24	483	4365
483	24	4366
24	609	4494
609	24	4495
24	299	4500
299	24	4500
24	351	4227
351	24	4227
24	732	4773
732	24	4774
24	913	3992
913	24	3992
25	681	1750
681	25	1751
25	717	4999
717	25	4999
25	345	994
345	25	994
25	157	4302
157	25	4302
25	193	2172
193	25	2173
25	624	615
624	25	616
25	795	2094
795	25	2094
25	639	381
639	25	381
25	341	4208
341	25	4208
25	84	3179
84	25	3180
25	517	4359
517	25	4359
25	181	1455
181	25	1455
25	854	2386
854	25	2387
25	976	3649
976	25	3650
25	497	2624
497	25	2624
25	224	4256
224	25	4257
25	305	943
305	25	944
25	476	4306
476	25	4306
25	641	2364
641	25	2365
25	685	4927
685	25	4927
26	480	1325
480	26	1326
26	363	1842
363	26	1842
26	216	1079
216	26	1079
26	699	3846
699	26	3847
26	735	4380
735	26	4381
26	675	4770
675	26	4771
26	477	1230
477	26	1230
26	876	2084
876	26	2084
26	283	2140
283	26	2140
26	181	4428
181	26	4429
26	861	4171
861	26	4171
26	736	4839
736	26	4840
26	794	3079
794	26	3079
26	807	4212
807	26	4212
26	295	4918
295	26	4918
26	115	1190
115	26	1190
26	126	2505
126	26	2505
26	760	3802
760	26	3802
26	868	3830
868	26	3831
26	375	3513
375	26	3513
27	61	3795
61	27	3796
27	256	4397
256	27	4398
27	195	2808
195	27	2809
27	90	4772
90	27	4772
27	523	633
523	27	633
27	991	3607
991	27	3607
27	891	4082
891	27	4082
27	957	4867
957	27	4868
27	757	1911
757	27	1911
27	647	3968
647	27	3969
27	514	1643
514	27	1643
27	331	2889
331	27	2889
27	944	4432
944	27	4433
27	418	3093
418	27	3094
27	828	3049
828	27	3050
27	406	4820
406	27	4821
27	247	4755
247	27	4755
27	822	2876
822	27	2877
27	900	2007
900	27	2007
27	72	4273
72	27	4274
28	366	4456
366	28	4457
28	198	4083
198	28	4084
28	618	817
618	28	817
28	249	4681
249	28	4682
28	728	3710
728	28	3710
28	431	1859
431	28	1859
28	360	4349
360	28	4350
28	484	4212
484	28	4213
28	527	78
527	28	79
28	335	4107
335	28	4107
28	997	4888
997	28	4889
28	707	3920
707	28	3921
28	352	2979
352	28	2980
28	131	3339
131	28	3339
28	63	4298
63	28	4298
28	621	4689
621	28	4690
28	503	4120
503	28	4121
28	808	2263
808	28	2264
28	389	3548
389	28	3548
28	837	285
837	28	286
29	712	2471
712	29	2471
29	669	1681
669	29	1682
29	615	4823
615	29	4824
29	289	571
289	29	572
29	590	4696
590	29	4697
29	630	1823
630	29	1823
29	986	4597
986	29	4598
29	40	4947
40	29	4948
29	724	2526
724	29	2527
29	807	2519
807	29	2519
29	770	4643
770	29	4643
29	109	4361
109	29	4361
29	660	1061
660	29	1062
29	357	3812
357	29	3813
29	154	4605
154	29	4606
29	544	4600
544	29	4600
29	121	1695
121	29	1696
29	587	819
587	29	819
29	497	4013
497	29	4013
29	559	2291
559	29	2292
30	488	3830
488	30	3830
30	250	670
250	30	671
30	954	4336
954	30	4336
30	76	1433
76	30	1434
30	396	4031
396	30	4031
30	852	4832
852	30	4833
30	285	223
285	30	223
30	199	3333
199	30	3334
30	678	4625
678	30	4626
30	67	3559
67	30	3560
30	100	2713
100	30	2714
30	539	4244
539	30	4245
30	563	1447
563	30	1448
30	110	1632
110	30	1633
30	554	2438
554	30	2438
30	796	1052
796	30	1053
30	394	1195
394	30	1195
30	960	544
960	30	545
30	532	1817
532	30	1818
30	693	1813
693	30	1814
31	74	497
74	31	498
31	288	4897
288	31	4898
